Java HotSpot(TM) 64-Bit Server VM (25.0-b70) for linux-amd64 JRE (1.8.0-b132), built on Mar  4 2014 03:07:25 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 32865776k(30163980k free), swap 2047992k(2047992k free)
CommandLine flags: -XX:CMSInitiatingOccupancyFraction=30 -XX:InitialHeapSize=25769803776 -XX:MaxHeapSize=25769803776 -XX:MaxNewSize=134217728 -XX:MaxTenuringThreshold=6 -XX:NewSize=134217728 -XX:OldPLABSize=16 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:ThreadStackSize=2048 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:+UseParNewGC 
2014-04-09T12:18:59.241+0900: 2.242: [GC (CMS Initial Mark) [1 CMS-initial-mark: 0K(25034752K)] 50411K(25152768K), 0.0633407 secs] [Times: user=0.20 sys=0.00, real=0.06 secs] 
2014-04-09T12:18:59.305+0900: 2.306: [CMS-concurrent-mark-start]
2014-04-09T12:18:59.314+0900: 2.315: [CMS-concurrent-mark: 0.009/0.009 secs] [Times: user=0.07 sys=0.01, real=0.01 secs] 
2014-04-09T12:18:59.314+0900: 2.315: [CMS-concurrent-preclean-start]
2014-04-09T12:18:59.429+0900: 2.430: [CMS-concurrent-preclean: 0.115/0.115 secs] [Times: user=0.38 sys=0.03, real=0.11 secs] 
2014-04-09T12:18:59.429+0900: 2.430: [CMS-concurrent-abortable-preclean-start]
2014-04-09T12:19:01.043+0900: 4.044: [GC (Allocation Failure) 4.045: [ParNew: 104960K->12684K(118016K), 0.0639888 secs] 104960K->12684K(25152768K), 0.0641097 secs] [Times: user=0.73 sys=0.03, real=0.06 secs] 
2014-04-09T12:20:28.987+0900: 91.988: [GC (Allocation Failure) 91.988: [ParNew: 118016K->13056K(118016K), 0.0580702 secs] 6133952K->6044912K(25152768K), 0.0584568 secs] [Times: user=0.59 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:29.119+0900: 92.120: [GC (Allocation Failure) 92.120: [ParNew: 118016K->13056K(118016K), 0.0596630 secs] 6149872K->6061882K(25152768K), 0.0600400 secs] [Times: user=0.66 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:29.258+0900: 92.259: [GC (Allocation Failure) 92.259: [ParNew: 118016K->13056K(118016K), 0.0680722 secs] 6166842K->6078676K(25152768K), 0.0684526 secs] [Times: user=0.76 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:29.402+0900: 92.403: [GC (Allocation Failure) 92.404: [ParNew: 118016K->13056K(118016K), 0.0555203 secs] 6183636K->6095141K(25152768K), 0.0559082 secs] [Times: user=0.57 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:29.533+0900: 92.534: [GC (Allocation Failure) 92.534: [ParNew: 118016K->13056K(118016K), 0.0644920 secs] 6200101K->6112676K(25152768K), 0.0648703 secs] [Times: user=0.71 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:29.674+0900: 92.676: [GC (Allocation Failure) 92.676: [ParNew: 118016K->13056K(118016K), 0.0669152 secs] 6217636K->6129813K(25152768K), 0.0672942 secs] [Times: user=0.73 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:29.815+0900: 92.816: [GC (Allocation Failure) 92.816: [ParNew: 118016K->13056K(118016K), 0.0544217 secs] 6234773K->6143914K(25152768K), 0.0547593 secs] [Times: user=0.60 sys=0.01, real=0.05 secs] 
2014-04-09T12:20:29.947+0900: 92.948: [GC (Allocation Failure) 92.948: [ParNew: 118016K->13056K(118016K), 0.0680075 secs] 6248874K->6162345K(25152768K), 0.0683591 secs] [Times: user=0.76 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:30.092+0900: 93.093: [GC (Allocation Failure) 93.093: [ParNew: 118016K->13056K(118016K), 0.0560316 secs] 6267305K->6179421K(25152768K), 0.0563722 secs] [Times: user=0.62 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:30.221+0900: 93.222: [GC (Allocation Failure) 93.222: [ParNew: 118016K->13056K(118016K), 0.0694167 secs] 6284381K->6197779K(25152768K), 0.0697527 secs] [Times: user=0.75 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:30.371+0900: 93.372: [GC (Allocation Failure) 93.372: [ParNew: 118016K->13056K(118016K), 0.0570577 secs] 6302739K->6211523K(25152768K), 0.0573991 secs] [Times: user=0.62 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:30.505+0900: 93.506: [GC (Allocation Failure) 93.506: [ParNew: 118016K->13056K(118016K), 0.0603416 secs] 6316483K->6230460K(25152768K), 0.0606920 secs] [Times: user=0.65 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:30.640+0900: 93.641: [GC (Allocation Failure) 93.641: [ParNew: 118016K->13056K(118016K), 0.0542575 secs] 6335420K->6246355K(25152768K), 0.0545929 secs] [Times: user=0.59 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:30.774+0900: 93.776: [GC (Allocation Failure) 93.776: [ParNew: 118016K->13056K(118016K), 0.0571396 secs] 6351315K->6263772K(25152768K), 0.0575147 secs] [Times: user=0.63 sys=0.02, real=0.05 secs] 
2014-04-09T12:20:30.913+0900: 93.915: [GC (Allocation Failure) 93.915: [ParNew: 118016K->13056K(118016K), 0.0523980 secs] 6368732K->6279312K(25152768K), 0.0527781 secs] [Times: user=0.57 sys=0.01, real=0.05 secs] 
2014-04-09T12:20:31.042+0900: 94.043: [GC (Allocation Failure) 94.043: [ParNew: 118016K->13056K(118016K), 0.0547906 secs] 6384272K->6296637K(25152768K), 0.0551849 secs] [Times: user=0.58 sys=0.03, real=0.06 secs] 
2014-04-09T12:20:31.173+0900: 94.175: [GC (Allocation Failure) 94.175: [ParNew: 118016K->13056K(118016K), 0.0571689 secs] 6401597K->6313939K(25152768K), 0.0575494 secs] [Times: user=0.62 sys=0.01, real=0.05 secs] 
2014-04-09T12:20:31.305+0900: 94.306: [GC (Allocation Failure) 94.306: [ParNew: 118016K->13056K(118016K), 0.0673553 secs] 6418899K->6331647K(25152768K), 0.0677428 secs] [Times: user=0.72 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:31.446+0900: 94.447: [GC (Allocation Failure) 94.447: [ParNew: 118016K->13056K(118016K), 0.0542870 secs] 6436607K->6346224K(25152768K), 0.0546225 secs] [Times: user=0.57 sys=0.01, real=0.05 secs] 
2014-04-09T12:20:31.583+0900: 94.584: [GC (Allocation Failure) 94.584: [ParNew: 118016K->13056K(118016K), 0.0724366 secs] 6451184K->6363760K(25152768K), 0.0727695 secs] [Times: user=0.82 sys=0.02, real=0.08 secs] 
2014-04-09T12:20:31.729+0900: 94.730: [GC (Allocation Failure) 94.730: [ParNew: 118016K->13056K(118016K), 0.0552626 secs] 6468720K->6380040K(25152768K), 0.0556058 secs] [Times: user=0.56 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:31.860+0900: 94.861: [GC (Allocation Failure) 94.861: [ParNew: 118016K->13056K(118016K), 0.0599817 secs] 6485000K->6397569K(25152768K), 0.0603238 secs] [Times: user=0.63 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:31.998+0900: 94.999: [GC (Allocation Failure) 94.999: [ParNew: 118016K->13056K(118016K), 0.0584370 secs] 6502529K->6414571K(25152768K), 0.0587760 secs] [Times: user=0.66 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:32.132+0900: 95.133: [GC (Allocation Failure) 95.133: [ParNew: 118016K->13056K(118016K), 0.0569556 secs] 6519531K->6430151K(25152768K), 0.0572891 secs] [Times: user=0.64 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:32.267+0900: 95.268: [GC (Allocation Failure) 95.269: [ParNew: 118016K->13056K(118016K), 0.0678778 secs] 6535111K->6447600K(25152768K), 0.0682215 secs] [Times: user=0.78 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:32.413+0900: 95.414: [GC (Allocation Failure) 95.414: [ParNew: 118016K->13056K(118016K), 0.0674757 secs] 6552560K->6465954K(25152768K), 0.0678159 secs] [Times: user=0.77 sys=0.00, real=0.07 secs] 
2014-04-09T12:20:32.559+0900: 95.560: [GC (Allocation Failure) 95.560: [ParNew: 117868K->13056K(118016K), 0.0541971 secs] 6570767K->6479848K(25152768K), 0.0545856 secs] [Times: user=0.56 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:32.689+0900: 95.691: [GC (Allocation Failure) 95.691: [ParNew: 118016K->13056K(118016K), 0.0656058 secs] 6584808K->6499178K(25152768K), 0.0659902 secs] [Times: user=0.70 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:32.831+0900: 95.832: [GC (Allocation Failure) 95.832: [ParNew: 118016K->13056K(118016K), 0.0536873 secs] 6604138K->6514014K(25152768K), 0.0540673 secs] [Times: user=0.58 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:32.963+0900: 95.964: [GC (Allocation Failure) 95.964: [ParNew: 118016K->13056K(118016K), 0.0652034 secs] 6618974K->6532169K(25152768K), 0.0655880 secs] [Times: user=0.73 sys=0.00, real=0.07 secs] 
2014-04-09T12:20:33.109+0900: 96.110: [GC (Allocation Failure) 96.110: [ParNew: 118016K->13056K(118016K), 0.0708690 secs] 6637129K->6547000K(25152768K), 0.0712466 secs] [Times: user=0.82 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:33.258+0900: 96.259: [GC (Allocation Failure) 96.259: [ParNew: 118016K->13056K(118016K), 0.0690224 secs] 6651960K->6564150K(25152768K), 0.0694201 secs] [Times: user=0.77 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:33.404+0900: 96.405: [GC (Allocation Failure) 96.405: [ParNew: 118016K->13056K(118016K), 0.0736446 secs] 6669110K->6581678K(25152768K), 0.0740255 secs] [Times: user=0.82 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:33.553+0900: 96.555: [GC (Allocation Failure) 96.555: [ParNew: 118016K->13056K(118016K), 0.0538587 secs] 6686638K->6594872K(25152768K), 0.0542387 secs] [Times: user=0.56 sys=0.02, real=0.05 secs] 
2014-04-09T12:20:33.684+0900: 96.685: [GC (Allocation Failure) 96.685: [ParNew: 118016K->13056K(118016K), 0.0702802 secs] 6699832K->6613937K(25152768K), 0.0706585 secs] [Times: user=0.74 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:33.834+0900: 96.835: [GC (Allocation Failure) 96.836: [ParNew: 118016K->13056K(118016K), 0.0674102 secs] 6718897K->6631133K(25152768K), 0.0677878 secs] [Times: user=0.75 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:33.980+0900: 96.981: [GC (Allocation Failure) 96.981: [ParNew: 118015K->13056K(118016K), 0.0627759 secs] 6736092K->6647755K(25152768K), 0.0631546 secs] [Times: user=0.73 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:34.119+0900: 97.120: [GC (Allocation Failure) 97.120: [ParNew: 118016K->13056K(118016K), 0.0537277 secs] 6752715K->6662307K(25152768K), 0.0541094 secs] [Times: user=0.56 sys=0.02, real=0.05 secs] 
2014-04-09T12:20:34.254+0900: 97.256: [GC (Allocation Failure) 97.256: [ParNew: 118016K->13056K(118016K), 0.0733766 secs] 6767267K->6679028K(25152768K), 0.0737539 secs] [Times: user=0.80 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:34.403+0900: 97.404: [GC (Allocation Failure) 97.404: [ParNew: 118016K->13056K(118016K), 0.0587186 secs] 6783988K->6696063K(25152768K), 0.0590978 secs] [Times: user=0.60 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:34.536+0900: 97.537: [GC (Allocation Failure) 97.537: [ParNew: 117839K->13056K(118016K), 0.0681049 secs] 6800847K->6714254K(25152768K), 0.0684831 secs] [Times: user=0.74 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:34.687+0900: 97.688: [GC (Allocation Failure) 97.688: [ParNew: 118016K->13056K(118016K), 0.0686966 secs] 6819214K->6730371K(25152768K), 0.0690804 secs] [Times: user=0.77 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:34.839+0900: 97.840: [GC (Allocation Failure) 97.840: [ParNew: 118016K->13056K(118016K), 0.0533418 secs] 6835331K->6746332K(25152768K), 0.0537198 secs] [Times: user=0.57 sys=0.02, real=0.05 secs] 
2014-04-09T12:20:34.967+0900: 97.968: [GC (Allocation Failure) 97.968: [ParNew: 118016K->13056K(118016K), 0.0705542 secs] 6851292K->6763882K(25152768K), 0.0709404 secs] [Times: user=0.76 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:35.114+0900: 98.116: [GC (Allocation Failure) 98.116: [ParNew: 118016K->13056K(118016K), 0.0675829 secs] 6868842K->6777544K(25152768K), 0.0679742 secs] [Times: user=0.75 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:35.258+0900: 98.259: [GC (Allocation Failure) 98.259: [ParNew: 118016K->13056K(118016K), 0.0662642 secs] 6882504K->6794681K(25152768K), 0.0666508 secs] [Times: user=0.72 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:35.401+0900: 98.403: [GC (Allocation Failure) 98.403: [ParNew: 118016K->13056K(118016K), 0.0638966 secs] 6899641K->6812586K(25152768K), 0.0642766 secs] [Times: user=0.72 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:35.541+0900: 98.542: [GC (Allocation Failure) 98.542: [ParNew: 118016K->13056K(118016K), 0.0784159 secs] 6917546K->6829413K(25152768K), 0.0787956 secs] [Times: user=0.76 sys=0.02, real=0.08 secs] 
2014-04-09T12:20:35.697+0900: 98.698: [GC (Allocation Failure) 98.698: [ParNew: 118016K->13056K(118016K), 0.0718261 secs] 6934373K->6844606K(25152768K), 0.0722202 secs] [Times: user=0.81 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:35.848+0900: 98.849: [GC (Allocation Failure) 98.849: [ParNew: 118016K->13056K(118016K), 0.0696329 secs] 6949566K->6863363K(25152768K), 0.0700129 secs] [Times: user=0.75 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:35.995+0900: 98.996: [GC (Allocation Failure) 98.996: [ParNew: 118016K->13056K(118016K), 0.0580552 secs] 6968323K->6880609K(25152768K), 0.0584354 secs] [Times: user=0.58 sys=0.01, real=0.05 secs] 
2014-04-09T12:20:36.135+0900: 99.136: [GC (Allocation Failure) 99.136: [ParNew: 118016K->13056K(118016K), 0.0727402 secs] 6985569K->6894905K(25152768K), 0.0731268 secs] [Times: user=0.80 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:36.285+0900: 99.286: [GC (Allocation Failure) 99.287: [ParNew: 118016K->13056K(118016K), 0.0729511 secs] 6999865K->6911057K(25152768K), 0.0733339 secs] [Times: user=0.82 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:36.436+0900: 99.437: [GC (Allocation Failure) 99.438: [ParNew: 118016K->13056K(118016K), 0.0574059 secs] 7016017K->6928164K(25152768K), 0.0577942 secs] [Times: user=0.60 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:36.570+0900: 99.571: [GC (Allocation Failure) 99.571: [ParNew: 118016K->13056K(118016K), 0.0691602 secs] 7033124K->6944970K(25152768K), 0.0695399 secs] [Times: user=0.76 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:36.715+0900: 99.716: [GC (Allocation Failure) 99.717: [ParNew: 118016K->13056K(118016K), 0.0727142 secs] 7049930K->6961465K(25152768K), 0.0731076 secs] [Times: user=0.79 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:36.864+0900: 99.865: [GC (Allocation Failure) 99.865: [ParNew: 118016K->13056K(118016K), 0.0714132 secs] 7066425K->6978577K(25152768K), 0.0717901 secs] [Times: user=0.74 sys=0.01, real=0.08 secs] 
2014-04-09T12:20:37.013+0900: 100.014: [GC (Allocation Failure) 100.014: [ParNew: 118016K->13056K(118016K), 0.0563423 secs] 7083537K->6995099K(25152768K), 0.0567288 secs] [Times: user=0.61 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:37.148+0900: 100.149: [GC (Allocation Failure) 100.149: [ParNew: 118016K->13056K(118016K), 0.0541029 secs] 7100059K->7009655K(25152768K), 0.0544811 secs] [Times: user=0.58 sys=0.01, real=0.05 secs] 
2014-04-09T12:20:37.278+0900: 100.279: [GC (Allocation Failure) 100.280: [ParNew: 118016K->13056K(118016K), 0.0689619 secs] 7114615K->7027102K(25152768K), 0.0693450 secs] [Times: user=0.77 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:37.430+0900: 100.431: [GC (Allocation Failure) 100.432: [ParNew: 118016K->13056K(118016K), 0.0702297 secs] 7132062K->7043917K(25152768K), 0.0705726 secs] [Times: user=0.78 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:37.575+0900: 100.576: [GC (Allocation Failure) 100.576: [ParNew: 118016K->13056K(118016K), 0.0575603 secs] 7148877K->7060145K(25152768K), 0.0578952 secs] [Times: user=0.58 sys=0.01, real=0.05 secs] 
2014-04-09T12:20:37.713+0900: 100.714: [GC (Allocation Failure) 100.714: [ParNew: 118016K->13056K(118016K), 0.0626286 secs] 7165105K->7076998K(25152768K), 0.0629628 secs] [Times: user=0.71 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:37.851+0900: 100.852: [GC (Allocation Failure) 100.852: [ParNew: 118016K->13056K(118016K), 0.0741538 secs] 7181958K->7094529K(25152768K), 0.0744958 secs] [Times: user=0.75 sys=0.02, real=0.08 secs] 
2014-04-09T12:20:38.002+0900: 101.003: [GC (Allocation Failure) 101.003: [ParNew: 118016K->13056K(118016K), 0.0672301 secs] 7199489K->7111700K(25152768K), 0.0675654 secs] [Times: user=0.77 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:38.146+0900: 101.147: [GC (Allocation Failure) 101.148: [ParNew: 118016K->13056K(118016K), 0.0677431 secs] 7216660K->7128578K(25152768K), 0.0680762 secs] [Times: user=0.77 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:38.291+0900: 101.293: [GC (Allocation Failure) 101.293: [ParNew: 118016K->13056K(118016K), 0.0550892 secs] 7233538K->7143404K(25152768K), 0.0554229 secs] [Times: user=0.56 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:38.421+0900: 101.422: [GC (Allocation Failure) 101.422: [ParNew: 118015K->13056K(118016K), 0.0740793 secs] 7248363K->7160425K(25152768K), 0.0744153 secs] [Times: user=0.76 sys=0.02, real=0.08 secs] 
2014-04-09T12:20:38.571+0900: 101.572: [GC (Allocation Failure) 101.573: [ParNew: 118016K->13056K(118016K), 0.0700281 secs] 7265385K->7177810K(25152768K), 0.0703696 secs] [Times: user=0.78 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:38.719+0900: 101.720: [GC (Allocation Failure) 101.720: [ParNew: 118016K->13056K(118016K), 0.0672594 secs] 7282770K->7193761K(25152768K), 0.0675959 secs] [Times: user=0.75 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:38.864+0900: 101.865: [GC (Allocation Failure) 101.865: [ParNew: 118016K->13056K(118016K), 0.0640955 secs] 7298721K->7211389K(25152768K), 0.0644283 secs] [Times: user=0.73 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:39.009+0900: 102.010: [GC (Allocation Failure) 102.010: [ParNew: 118016K->13056K(118016K), 0.0587386 secs] 7316349K->7227937K(25152768K), 0.0590717 secs] [Times: user=0.65 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:39.143+0900: 102.144: [GC (Allocation Failure) 102.144: [ParNew: 118016K->13056K(118016K), 0.0553713 secs] 7332897K->7244134K(25152768K), 0.0557060 secs] [Times: user=0.59 sys=0.01, real=0.06 secs] 
2014-04-09T12:20:39.276+0900: 102.277: [GC (Allocation Failure) 102.277: [ParNew: 118016K->13056K(118016K), 0.0723887 secs] 7349094K->7259679K(25152768K), 0.0727197 secs] [Times: user=0.80 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:39.428+0900: 102.429: [GC (Allocation Failure) 102.429: [ParNew: 118016K->13056K(118016K), 0.0754710 secs] 7364639K->7277267K(25152768K), 0.0758137 secs] [Times: user=0.78 sys=0.03, real=0.07 secs] 
2014-04-09T12:20:39.584+0900: 102.585: [GC (Allocation Failure) 102.585: [ParNew: 118016K->13056K(118016K), 0.0721460 secs] 7382227K->7294413K(25152768K), 0.0724764 secs] [Times: user=0.76 sys=0.02, real=0.08 secs] 
2014-04-09T12:20:39.731+0900: 102.732: [GC (Allocation Failure) 102.733: [ParNew: 118016K->13056K(118016K), 0.0672982 secs] 7399373K->7309119K(25152768K), 0.0676387 secs] [Times: user=0.73 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:39.875+0900: 102.876: [GC (Allocation Failure) 102.877: [ParNew: 118016K->13056K(118016K), 0.0613756 secs] 7414079K->7324767K(25152768K), 0.0617115 secs] [Times: user=0.57 sys=0.03, real=0.06 secs] 
2014-04-09T12:20:40.015+0900: 103.016: [GC (Allocation Failure) 103.016: [ParNew: 118016K->13056K(118016K), 0.0698952 secs] 7429727K->7342589K(25152768K), 0.0702280 secs] [Times: user=0.74 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:40.163+0900: 103.164: [GC (Allocation Failure) 103.164: [ParNew: 118016K->13056K(118016K), 0.0595992 secs] 7447549K->7358640K(25152768K), 0.0599375 secs] [Times: user=0.57 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:40.297+0900: 103.298: [GC (Allocation Failure) 103.298: [ParNew: 118016K->13056K(118016K), 0.0695658 secs] 7463600K->7374232K(25152768K), 0.0698993 secs] [Times: user=0.73 sys=0.03, real=0.07 secs] 
2014-04-09T12:20:40.444+0900: 103.445: [GC (Allocation Failure) 103.445: [ParNew: 118016K->13056K(118016K), 0.0608249 secs] 7479192K->7391086K(25152768K), 0.0611554 secs] [Times: user=0.57 sys=0.03, real=0.07 secs] 
2014-04-09T12:20:40.586+0900: 103.587: [GC (Allocation Failure) 103.587: [ParNew: 118016K->13056K(118016K), 0.0764565 secs] 7496046K->7408406K(25152768K), 0.0767846 secs] [Times: user=0.78 sys=0.03, real=0.07 secs] 
2014-04-09T12:20:40.739+0900: 103.740: [GC (Allocation Failure) 103.740: [ParNew: 118016K->13056K(118016K), 0.0652720 secs] 7513366K->7422511K(25152768K), 0.0656137 secs] [Times: user=0.60 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:40.884+0900: 103.885: [GC (Allocation Failure) 103.885: [ParNew: 118016K->13056K(118016K), 0.0724431 secs] 7527471K->7439454K(25152768K), 0.0727753 secs] [Times: user=0.74 sys=0.03, real=0.08 secs] 
2014-04-09T12:20:41.034+0900: 104.035: [GC (Allocation Failure) 104.036: [ParNew: 118016K->13056K(118016K), 0.0579096 secs] 7544414K->7455812K(25152768K), 0.0582494 secs] [Times: user=0.60 sys=0.02, real=0.05 secs] 
2014-04-09T12:20:41.168+0900: 104.169: [GC (Allocation Failure) 104.170: [ParNew: 118016K->13056K(118016K), 0.0715662 secs] 7560772K->7473979K(25152768K), 0.0719070 secs] [Times: user=0.74 sys=0.03, real=0.07 secs] 
2014-04-09T12:20:41.324+0900: 104.325: [GC (Allocation Failure) 104.325: [ParNew: 118016K->13056K(118016K), 0.0595729 secs] 7578939K->7488439K(25152768K), 0.0599101 secs] [Times: user=0.61 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:41.463+0900: 104.464: [GC (Allocation Failure) 104.464: [ParNew: 118016K->13056K(118016K), 0.0674949 secs] 7593399K->7507611K(25152768K), 0.0678280 secs] [Times: user=0.71 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:41.609+0900: 104.610: [GC (Allocation Failure) 104.610: [ParNew: 118016K->13056K(118016K), 0.0704097 secs] 7612571K->7522219K(25152768K), 0.0707510 secs] [Times: user=0.77 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:41.757+0900: 104.758: [GC (Allocation Failure) 104.759: [ParNew: 118016K->13056K(118016K), 0.0739519 secs] 7627179K->7536802K(25152768K), 0.0742924 secs] [Times: user=0.79 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:41.833+0900: 104.834: [GC (CMS Initial Mark) [1 CMS-initial-mark: 7523746K(25034752K)] 7537130K(25152768K), 0.0022339 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2014-04-09T12:20:41.836+0900: 104.837: [CMS-concurrent-mark-start]
2014-04-09T12:20:41.937+0900: 104.938: [GC (Allocation Failure) 104.938: [ParNew: 118016K->13056K(118016K), 0.0616697 secs] 7641762K->7553468K(25152768K), 0.0620581 secs] [Times: user=0.60 sys=0.03, real=0.06 secs] 
2014-04-09T12:20:42.093+0900: 105.094: [GC (Allocation Failure) 105.094: [ParNew: 118016K->13056K(118016K), 0.0731967 secs] 7658428K->7571584K(25152768K), 0.0735881 secs] [Times: user=0.75 sys=0.02, real=0.08 secs] 
2014-04-09T12:20:42.270+0900: 105.271: [GC (Allocation Failure) 105.271: [ParNew: 118016K->13056K(118016K), 0.0660065 secs] 7676544K->7587160K(25152768K), 0.0663412 secs] [Times: user=0.72 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:42.445+0900: 105.447: [GC (Allocation Failure) 105.447: [ParNew: 118016K->13056K(118016K), 0.0734139 secs] 7692120K->7602485K(25152768K), 0.0737463 secs] [Times: user=0.76 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:42.626+0900: 105.627: [GC (Allocation Failure) 105.628: [ParNew: 118016K->13056K(118016K), 0.0735863 secs] 7707445K->7620308K(25152768K), 0.0739673 secs] [Times: user=0.79 sys=0.01, real=0.07 secs] 
2014-04-09T12:20:42.802+0900: 105.803: [GC (Allocation Failure) 105.804: [ParNew: 118016K->13056K(118016K), 0.0703329 secs] 7725268K->7635538K(25152768K), 0.0707166 secs] [Times: user=0.75 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:42.970+0900: 105.971: [GC (Allocation Failure) 105.971: [ParNew: 118016K->13056K(118016K), 0.0729795 secs] 7740498K->7652561K(25152768K), 0.0733636 secs] [Times: user=0.78 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:43.148+0900: 106.149: [GC (Allocation Failure) 106.150: [ParNew: 118016K->13056K(118016K), 0.0711525 secs] 7757521K->7670442K(25152768K), 0.0715279 secs] [Times: user=0.76 sys=0.03, real=0.07 secs] 
2014-04-09T12:20:43.323+0900: 106.325: [GC (Allocation Failure) 106.325: [ParNew: 118016K->13056K(118016K), 0.0565911 secs] 7775402K->7683704K(25152768K), 0.0569714 secs] [Times: user=0.57 sys=0.02, real=0.06 secs] 
2014-04-09T12:20:43.479+0900: 106.480: [GC (Allocation Failure) 106.480: [ParNew: 118016K->13056K(118016K), 0.0673086 secs] 7788664K->7702595K(25152768K), 0.0676844 secs] [Times: user=0.68 sys=0.03, real=0.07 secs] 
2014-04-09T12:20:43.653+0900: 106.654: [GC (Allocation Failure) 106.654: [ParNew: 118016K->13056K(118016K), 0.0696190 secs] 7807555K->7718669K(25152768K), 0.0699910 secs] [Times: user=0.73 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:43.752+0900: 106.753: [CMS-concurrent-mark: 1.139/1.916 secs] [Times: user=20.05 sys=2.87, real=1.91 secs] 
2014-04-09T12:20:43.752+0900: 106.753: [CMS-concurrent-preclean-start]
2014-04-09T12:20:43.810+0900: 106.811: [GC (Allocation Failure) 106.811: [ParNew: 118016K->13056K(118016K), 0.0742859 secs] 7823629K->7733497K(25152768K), 0.0746190 secs] [Times: user=0.78 sys=0.02, real=0.07 secs] 
2014-04-09T12:20:43.969+0900: 106.970: [GC (Allocation Failure) 106.970: [ParNew: 118016K->13056K(118016K), 0.0752539 secs] 7838457K->7751211K(25152768K), 0.0756303 secs] [Times: user=0.77 sys=0.02, real=0.07 secs] 
